,TOWN,POP2010,SHAPE_Area,GEOID10,SHAPE_AREA,POP100_RE
350,boston,617594,129519997.542,250250817003,179935.837206,780.0
350,boston,617594,129519997.542,250250813002,260148.853857,1749.0
350,boston,617594,129519997.542,250251205002,63630.5407131,733.0
350,boston,617594,129519997.542,250251205003,53263.1673493,774.0
350,boston,617594,129519997.542,250251207002,82400.588698,1052.0
350,boston,617594,129519997.542,250250817004,97241.3554163,887.0
350,boston,617594,129519997.542,250250817001,77618.8516381,619.0
350,boston,617594,129519997.542,250250815001,155951.57555,788.0
350,boston,617594,129519997.542,250250812002,129447.009121,1135.0
350,boston,617594,129519997.542,250250812001,152909.836905,2130.0
350,boston,617594,129519997.542,250251207001,215065.164702,962.0
350,boston,617594,129519997.542,250250817005,154435.871093,641.0
350,boston,617594,129519997.542,250250811003,117777.570288,981.0
350,boston,617594,129519997.542,250250814001,174733.352421,1067.0
350,boston,617594,129519997.542,250250814003,317764.364383,1164.0
350,boston,617594,129519997.542,250250811001,255787.494556,1467.0
350,boston,617594,129519997.542,250259818001,1096847.59527,82.0
350,boston,617594,129519997.542,250250806013,115875.308401,459.0
350,boston,617594,129519997.542,250250814002,127945.362035,772.0
350,boston,617594,129519997.542,250250811002,122279.481106,1643.0
350,boston,617594,129519997.542,250250810013,82253.3538772,787.0
350,boston,617594,129519997.542,250250809002,108743.121195,1518.0
350,boston,617594,129519997.542,250250810014,85266.12918,1223.0
350,boston,617594,129519997.542,250250806012,224449.157408,600.0
350,boston,617594,129519997.542,250250809003,106837.561011,1079.0
350,boston,617594,129519997.542,250250804012,145860.282088,1445.0
350,boston,617594,129519997.542,250250808012,168714.972403,1666.0
350,boston,617594,129519997.542,250250810012,114976.406833,2365.0
350,boston,617594,129519997.542,250250809001,41070.4580037,1411.0
350,boston,617594,129519997.542,250250805001,105609.203485,1076.0
350,boston,617594,129519997.542,250250808011,195963.327284,2219.0
350,boston,617594,129519997.542,250250806011,219799.605547,3212.0
350,boston,617594,129519997.542,250250810011,275954.129629,515.0
350,boston,617594,129519997.542,250250103001,148665.821684,1810.0
350,boston,617594,129519997.542,250250104051,240360.061455,2591.0
350,boston,617594,129519997.542,250250103002,360509.921056,3051.0
350,boston,617594,129519997.542,250250104042,34810.8862542,2548.0
350,boston,617594,129519997.542,250250104053,39121.7229261,626.0
350,boston,617594,129519997.542,250250104043,38523.4443834,916.0
350,boston,617594,129519997.542,250250102033,67705.884497,1563.0
350,boston,617594,129519997.542,250251301001,283498.846206,1031.0
350,boston,617594,129519997.542,250251301003,773793.821577,520.0
350,boston,617594,129519997.542,250251106011,1112272.7188,1915.0
350,boston,617594,129519997.542,250251301002,745712.465043,1675.0
350,boston,617594,129519997.542,250250005021,172387.248522,883.0
350,boston,617594,129519997.542,250250005024,251047.341772,3086.0
350,boston,617594,129519997.542,250250005022,687579.684973,715.0
350,boston,617594,129519997.542,250250005043,87352.0867511,1380.0
350,boston,617594,129519997.542,250250005032,75516.8227933,1449.0
350,boston,617594,129519997.542,250250005023,87331.2754948,1619.0
350,boston,617594,129519997.542,250250005031,63628.936438,762.0
350,boston,617594,129519997.542,250250005044,47053.477814,860.0
350,boston,617594,129519997.542,250250005042,101444.278689,1419.0
350,boston,617594,129519997.542,250250004021,162088.55187,1525.0
350,boston,617594,129519997.542,250250004014,152582.871925,2009.0
350,boston,617594,129519997.542,250250004011,54137.569379,1498.0
350,boston,617594,129519997.542,250250004022,383006.29257,995.0
350,boston,617594,129519997.542,250250004012,107454.099831,1138.0
350,boston,617594,129519997.542,250250005041,97316.630333,1326.0
350,boston,617594,129519997.542,250250003022,366773.026865,1595.0
350,boston,617594,129519997.542,250250007014,55250.1972249,922.0
350,boston,617594,129519997.542,250250004013,116840.073685,1027.0
350,boston,617594,129519997.542,250250004023,261617.254772,1128.0
350,boston,617594,129519997.542,250250007015,81865.7445725,1499.0
350,boston,617594,129519997.542,250250006023,312468.53339,1406.0
350,boston,617594,129519997.542,250250003021,269173.105082,1547.0
350,boston,617594,129519997.542,250250919002,99927.8953781,709.0
350,boston,617594,129519997.542,250250920001,120367.450403,1374.0
350,boston,617594,129519997.542,250250920004,75911.0367922,940.0
350,boston,617594,129519997.542,250250921012,174646.56925,1105.0
350,boston,617594,129519997.542,250250917003,54169.1452412,775.0
350,boston,617594,129519997.542,250250917001,156683.200556,1306.0
350,boston,617594,129519997.542,250250919001,141167.794198,1042.0
350,boston,617594,129519997.542,250250901002,69090.9249353,531.0
350,boston,617594,129519997.542,250250916003,95523.5394243,660.0
350,boston,617594,129519997.542,250250917002,78453.7209878,988.0
350,boston,617594,129519997.542,250250918003,188184.008144,933.0
350,boston,617594,129519997.542,250250902001,72039.532004,673.0
350,boston,617594,129519997.542,250250916001,99078.1797533,1205.0
350,boston,617594,129519997.542,250250902002,84741.2944468,626.0
350,boston,617594,129519997.542,250250916002,118072.560339,1273.0
350,boston,617594,129519997.542,250250918002,89281.6131946,1002.0
350,boston,617594,129519997.542,250250910012,347725.48928,743.0
350,boston,617594,129519997.542,250250902003,116873.613556,934.0
350,boston,617594,129519997.542,250250910013,377763.062195,682.0
350,boston,617594,129519997.542,250250918001,154567.050922,1517.0
350,boston,617594,129519997.542,250250915003,62392.1159071,898.0
350,boston,617594,129519997.542,250250903002,162894.591029,1310.0
350,boston,617594,129519997.542,250250910011,96897.7876792,650.0
350,boston,617594,129519997.542,250250903001,134425.185494,891.0
350,boston,617594,129519997.542,250250915002,177339.965588,1494.0
350,boston,617594,129519997.542,250250915001,164406.462532,1978.0
350,boston,617594,129519997.542,250250903003,83047.7585034,978.0
350,boston,617594,129519997.542,250250820001,164279.86242,1292.0
350,boston,617594,129519997.542,250250911002,99676.6809946,1007.0
350,boston,617594,129519997.542,250250911004,70839.7830478,713.0
350,boston,617594,129519997.542,250250910014,364152.83508,667.0
350,boston,617594,129519997.542,250250912002,124566.974062,1411.0
350,boston,617594,129519997.542,250250911003,76676.7519371,929.0
350,boston,617594,129519997.542,250250904002,134373.053234,1155.0
350,boston,617594,129519997.542,250250914001,176290.473678,1672.0
350,boston,617594,129519997.542,250250914002,148712.064598,1069.0
350,boston,617594,129519997.542,250250909012,900533.03696,2103.0
350,boston,617594,129519997.542,250250912003,104099.800859,742.0
350,boston,617594,129519997.542,250250904001,108210.483593,871.0
350,boston,617594,129519997.542,250250911005,66629.3099152,817.0
350,boston,617594,129519997.542,250250818003,136690.779118,820.0
350,boston,617594,129519997.542,250250911001,110046.538046,1395.0
350,boston,617594,129519997.542,250250912001,94923.0347791,1081.0
350,boston,617594,129519997.542,250250904003,108008.582874,763.0
350,boston,617594,129519997.542,250250913001,105266.521944,1368.0
350,boston,617594,129519997.542,250250904004,74514.167507,870.0
350,boston,617594,129519997.542,250250913002,157276.74211,1131.0
350,boston,617594,129519997.542,250250907003,117667.781607,1153.0
350,boston,617594,129519997.542,250250818002,106697.544976,921.0
350,boston,617594,129519997.542,250250909011,272448.416844,1627.0
350,boston,617594,129519997.542,250250907001,223700.451217,1218.0
350,boston,617594,129519997.542,250250906001,116333.523831,1094.0
350,boston,617594,129519997.542,250250907002,106426.766274,1253.0
350,boston,617594,129519997.542,250250818001,130508.153919,1157.0
350,boston,617594,129519997.542,250250906002,185311.40583,1254.0
350,boston,617594,129519997.542,250250801002,90450.7228561,738.0
350,boston,617594,129519997.542,250250611012,115594.931338,1615.0
350,boston,617594,129519997.542,250250907004,624694.672609,651.0
350,boston,617594,129519997.542,250250803001,268813.480477,1769.0
350,boston,617594,129519997.542,250250611011,49673.6447133,617.0
350,boston,617594,129519997.542,250250612003,96330.0790077,911.0
350,boston,617594,129519997.542,250250801001,935869.115511,2612.0
350,boston,617594,129519997.542,250250610003,55392.921056,901.0
350,boston,617594,129519997.542,250259812011,786593.010471,0.0
350,boston,617594,129519997.542,250250604003,80515.8002121,842.0
350,boston,617594,129519997.542,250250603012,53478.3705249,699.0
350,boston,617594,129519997.542,250250604004,86643.1244758,1093.0
350,boston,617594,129519997.542,250250602002,101729.611958,1095.0
350,boston,617594,129519997.542,250250610002,51424.4798276,1164.0
350,boston,617594,129519997.542,250250804011,294575.151788,1265.0
350,boston,617594,129519997.542,250251104034,206579.568921,975.0
350,boston,617594,129519997.542,250251104031,165965.174922,905.0
350,boston,617594,129519997.542,250259811002,246957.965117,12.0
350,boston,617594,129519997.542,250251011022,160964.288552,1494.0
350,boston,617594,129519997.542,250251102011,348187.132753,2051.0
350,boston,617594,129519997.542,250259811001,699555.247632,0.0
350,boston,617594,129519997.542,250251104032,201457.34361,783.0
350,boston,617594,129519997.542,250251011013,169701.672309,1476.0
350,boston,617594,129519997.542,250251105022,312420.83493,1855.0
350,boston,617594,129519997.542,250251105023,148632.257137,640.0
350,boston,617594,129519997.542,250251011012,141944.439014,904.0
350,boston,617594,129519997.542,250251011021,83111.3777176,849.0
350,boston,617594,129519997.542,250251002002,80947.733565,719.0
350,boston,617594,129519997.542,250251104012,308708.55553,1555.0
350,boston,617594,129519997.542,250251105021,223199.535336,1311.0
350,boston,617594,129519997.542,250251103011,417046.282615,1134.0
350,boston,617594,129519997.542,250251002003,131910.631316,1081.0
350,boston,617594,129519997.542,250251011011,68096.4798134,775.0
350,boston,617594,129519997.542,250251001005,62330.5716599,622.0
350,boston,617594,129519997.542,250251001003,129441.835985,821.0
350,boston,617594,129519997.542,250251001002,80642.4306996,643.0
350,boston,617594,129519997.542,250259811004,795215.099396,400.0
350,boston,617594,129519997.542,250251103012,400829.460785,1271.0
350,boston,617594,129519997.542,250251104011,213706.010782,2011.0
350,boston,617594,129519997.542,250251106073,410764.245357,1586.0
350,boston,617594,129519997.542,250251001004,96609.0279861,964.0
350,boston,617594,129519997.542,250251106071,154841.387965,1013.0
350,boston,617594,129519997.542,250251001001,194984.560615,167.0
350,boston,617594,129519997.542,250251101037,57178.8651674,863.0
350,boston,617594,129519997.542,250251101036,107369.627825,583.0
350,boston,617594,129519997.542,250251001006,283428.433485,1320.0
350,boston,617594,129519997.542,250251101032,89723.8770363,733.0
350,boston,617594,129519997.542,250251101034,90519.2858507,620.0
350,boston,617594,129519997.542,250251106074,290479.05791,949.0
350,boston,617594,129519997.542,250259811003,990783.650714,6.0
350,boston,617594,129519997.542,250250924002,127718.419458,1089.0
350,boston,617594,129519997.542,250250924004,126328.350679,1142.0
350,boston,617594,129519997.542,250250924005,70838.5678983,721.0
350,boston,617594,129519997.542,250251101035,186117.19698,1440.0
350,boston,617594,129519997.542,250251101033,232702.956393,653.0
350,boston,617594,129519997.542,250250924003,183547.212197,1688.0
350,boston,617594,129519997.542,250259810001,1130935.76741,22.0
350,boston,617594,129519997.542,250251101031,171412.069143,568.0
350,boston,617594,129519997.542,250250901003,89008.1103254,693.0
350,boston,617594,129519997.542,250259803001,2103387.10405,338.0
350,boston,617594,129519997.542,250251202013,242988.544828,451.0
350,boston,617594,129519997.542,250251201041,110555.971187,516.0
350,boston,617594,129519997.542,250251201051,789645.166069,876.0
350,boston,617594,129519997.542,250251202011,151699.962492,1147.0
350,boston,617594,129519997.542,250251201042,85084.9255996,799.0
350,boston,617594,129519997.542,250250901001,109629.801246,1631.0
350,boston,617594,129519997.542,250251202012,324726.490271,1841.0
350,boston,617594,129519997.542,250250821002,101797.402079,1553.0
350,boston,617594,129519997.542,250251201043,94636.0351319,780.0
350,boston,617594,129519997.542,250251204003,188284.94792,895.0
350,boston,617594,129519997.542,250251201052,522634.597044,933.0
350,boston,617594,129519997.542,250251203013,204877.019918,1543.0
350,boston,617594,129519997.542,250250821001,97922.2251586,1228.0
350,boston,617594,129519997.542,250251204002,144753.485499,676.0
350,boston,617594,129519997.542,250250821003,170831.882221,2244.0
350,boston,617594,129519997.542,250251201031,353222.974865,1508.0
350,boston,617594,129519997.542,250250819004,101192.222894,992.0
350,boston,617594,129519997.542,250250820002,114877.76392,682.0
350,boston,617594,129519997.542,250251203012,81441.8722297,855.0
350,boston,617594,129519997.542,250251203014,234884.937142,1231.0
350,boston,617594,129519997.542,250251204001,164200.324525,856.0
350,boston,617594,129519997.542,250250819003,102639.981068,600.0
350,boston,617594,129519997.542,250250813001,135169.37124,1661.0
350,boston,617594,129519997.542,250251204004,251366.037489,1862.0
350,boston,617594,129519997.542,250250820003,112974.297296,841.0
350,boston,617594,129519997.542,250251009004,244911.516517,515.0
350,boston,617594,129519997.542,250251009003,210551.061439,1295.0
350,boston,617594,129519997.542,250251009002,136323.100612,569.0
350,boston,617594,129519997.542,250251008004,782176.849432,1117.0
350,boston,617594,129519997.542,250251010021,192883.254544,802.0
350,boston,617594,129519997.542,250251009005,242928.316318,932.0
350,boston,617594,129519997.542,250251008005,401101.830184,807.0
350,boston,617594,129519997.542,250251009001,166427.588891,761.0
350,boston,617594,129519997.542,250251004003,128628.576722,798.0
350,boston,617594,129519997.542,250251003003,106134.707573,731.0
350,boston,617594,129519997.542,250251003002,105777.643597,877.0
350,boston,617594,129519997.542,250251007002,604991.387832,1027.0
350,boston,617594,129519997.542,250251004002,173992.451507,1061.0
350,boston,617594,129519997.542,250251007005,121280.265925,717.0
350,boston,617594,129519997.542,250251004004,182548.228838,1723.0
350,boston,617594,129519997.542,250251003004,104349.672454,712.0
350,boston,617594,129519997.542,250251008006,191309.105315,1131.0
350,boston,617594,129519997.542,250251007003,186034.477702,672.0
350,boston,617594,129519997.542,250251008003,136699.447268,899.0
350,boston,617594,129519997.542,250251004001,140961.845476,1283.0
350,boston,617594,129519997.542,250251007004,134509.652895,856.0
350,boston,617594,129519997.542,250251003001,175583.623463,983.0
350,boston,617594,129519997.542,250251002001,137710.090292,987.0
350,boston,617594,129519997.542,250251008002,136900.677694,929.0
350,boston,617594,129519997.542,250251005002,187377.333347,994.0
350,boston,617594,129519997.542,250251008001,121556.614205,663.0
350,boston,617594,129519997.542,250251007001,166359.106512,1050.0
350,boston,617594,129519997.542,250251005004,245030.967898,1328.0
350,boston,617594,129519997.542,250251005005,165409.193049,1188.0
350,boston,617594,129519997.542,250251006014,139107.023155,1944.0
350,boston,617594,129519997.542,250251005001,124817.717641,1220.0
350,boston,617594,129519997.542,250251005003,136237.272191,1259.0
