town,generic_name,year,total_claim_count,total_30_day_fill_count,total_day_supply,total_drug_cost
wellfleet,lorazepam,2017,372,411.0,10788,1798.7
west boylston,alprazolam,2013,104,110.3,3270,1471.77
west boylston,alprazolam,2014,117,121.0,3489,1291.1499999999999
west boylston,alprazolam,2015,74,76.0,2103,798.48
west boylston,alprazolam,2016,124,143.8,4118,839.92
west boylston,alprazolam,2017,91,99.0,2730,361.53
west boylston,diazepam,2013,64,66.0,1868,317.9
west boylston,diazepam,2014,67,73.0,2015,373.98
west boylston,diazepam,2015,39,39.0,1101,211.15
west boylston,diazepam,2016,54,55.0,1390,247.55
west boylston,diazepam,2017,26,26.0,732,146.43
west boylston,lorazepam,2013,156,173.7,4663,1539.68
west boylston,lorazepam,2014,184,200.0,5317,1366.27
west boylston,lorazepam,2015,211,233.0,6203,1388.34
west boylston,lorazepam,2016,192,226.1,6254,1143.57
west boylston,lorazepam,2017,196,206.5,5675,881.4300000000001
west bridgewater,alprazolam,2013,384,402.2,7378,2414.42
west bridgewater,alprazolam,2014,373,391.0,7562,2067.66
west bridgewater,alprazolam,2015,233,235.0,2875,1046.67
west bridgewater,alprazolam,2016,442,452.0,3612,1312.6
west bridgewater,alprazolam,2017,426,435.0,3617,1335.1399999999999
west bridgewater,diazepam,2013,117,117.0,2730,3942.73
west bridgewater,diazepam,2014,97,97.0,2142,1532.34
west bridgewater,diazepam,2016,11,11.0,330,28.6
west bridgewater,diazepam,2017,52,52.0,658,193.43
west bridgewater,lorazepam,2013,384,390.0,8919,3655.2200000000003
west bridgewater,lorazepam,2014,428,432.1,10208,3523.3200000000006
west bridgewater,lorazepam,2015,116,117.0,2853,1023.29
west bridgewater,lorazepam,2016,147,149.0,3495,968.5999999999999
west bridgewater,lorazepam,2017,162,162.0,3712,1311.8899999999999
west brookfield,alprazolam,2013,106,107.5,2759,1038.58
west brookfield,alprazolam,2014,137,137.0,3195,1052.55
west brookfield,alprazolam,2015,113,113.0,2773,1139.77
west brookfield,alprazolam,2016,134,134.0,3404,906.46
west brookfield,alprazolam,2017,148,153.0,4176,1107.9
west brookfield,diazepam,2013,90,90.0,2296,677.43
west brookfield,diazepam,2014,125,125.0,3183,814.89
west brookfield,diazepam,2015,142,148.0,3988,1894.7799999999997
west brookfield,diazepam,2016,119,123.5,3044,580.86
west brookfield,diazepam,2017,162,168.0,4617,989.8699999999999
west brookfield,lorazepam,2013,300,309.0,7800,2910.88
west brookfield,lorazepam,2014,383,393.6,9700,3893.34
west brookfield,lorazepam,2015,388,399.0,9898,3914.7699999999995
west brookfield,lorazepam,2016,378,398.0,10214,2991.69
west brookfield,lorazepam,2017,280,301.0,7814,2128.8
west springfield,alprazolam,2013,767,815.5,19939,5483.5599999999995
west springfield,alprazolam,2014,750,792.0,19607,4840.160000000001
west springfield,alprazolam,2015,844,876.0,20944,4069.49
west springfield,alprazolam,2016,1034,1074.3,25444,5000.65
west springfield,alprazolam,2017,1056,1099.5,25688,6170.179999999999
west springfield,diazepam,2013,413,427.0,9493,2118.79
west springfield,diazepam,2014,423,448.0,10464,2018.89
west springfield,diazepam,2015,403,425.3,10349,3883.309999999999
west springfield,diazepam,2016,538,570.3,14734,3319.19
west springfield,diazepam,2017,501,515.0,13925,2849.48
west springfield,lorazepam,2013,2099,2186.7,54211,17773.640000000003
west springfield,lorazepam,2014,2190,2295.2,57107,16425.85
west springfield,lorazepam,2015,2480,2593.8,65323,16985.360000000004
west springfield,lorazepam,2016,3061,3216.7,80186,16665.940000000002
west springfield,lorazepam,2017,2992,3197.2,80714,17870.84
west stockbridge,alprazolam,2013,185,189.5,5463,1872.81
west stockbridge,alprazolam,2014,233,233.0,6811,1920.54
west stockbridge,alprazolam,2015,168,168.0,4681,1448.88
west stockbridge,alprazolam,2016,159,159.0,4218,755.72
west stockbridge,alprazolam,2017,161,161.0,4096,1104.06
west stockbridge,diazepam,2013,51,51.0,1419,430.74
west stockbridge,diazepam,2014,72,72.0,2118,443.02
west stockbridge,diazepam,2015,84,84.0,2299,447.13
west stockbridge,diazepam,2016,53,53.0,1301,563.5
west stockbridge,diazepam,2017,74,74.0,1602,682.24
west stockbridge,lorazepam,2013,144,150.9,4266,1451.36
west stockbridge,lorazepam,2014,265,267.4,7662,1934.56
west stockbridge,lorazepam,2015,260,266.0,7453,1308.82
west stockbridge,lorazepam,2016,243,253.0,7086,1276.96
west stockbridge,lorazepam,2017,233,241.0,6627,1212.1000000000001
westborough,alprazolam,2013,373,418.5,11276,2858.8800000000006
westborough,alprazolam,2014,539,638.5,15954,3541.1599999999994
westborough,alprazolam,2015,529,622.8,15919,3060.51
westborough,alprazolam,2016,617,714.2,18920,3314.7700000000004
westborough,alprazolam,2017,589,687.5,18372,3489.0299999999997
westborough,diazepam,2013,240,262.0,7263,1632.91
westborough,diazepam,2014,276,347.2,10119,1655.9299999999998
westborough,diazepam,2015,290,361.5,10308,1332.5100000000004
westborough,diazepam,2016,288,353.0,10201,1061.64
westborough,diazepam,2017,274,306.0,8640,1051.02
westborough,lorazepam,2013,1378,1595.6,42274,11725.14
westborough,lorazepam,2014,1764,2024.3000000000002,53391,10521.33
westborough,lorazepam,2015,1800,2076.0,55695,9475.460000000001
westborough,lorazepam,2016,1855,2130.3,58172,8857.339999999998
westborough,lorazepam,2017,1882,2194.1,59753,8876.210000000001
westfield,alprazolam,2013,886,909.0,25433,6205.16
westfield,alprazolam,2014,1108,1156.4,32595,6558.199999999999
westfield,alprazolam,2015,928,964.5,26384,5198.860000000001
westfield,alprazolam,2016,715,739.0,19615,3150.0900000000006
westfield,alprazolam,2017,658,688.3,18419,3617.67
westfield,diazepam,2013,348,368.0,10065,2174.0099999999998
westfield,diazepam,2014,391,407.0,11165,2021.8200000000002
westfield,diazepam,2015,384,400.5,10487,1582.2700000000002
westfield,diazepam,2016,349,365.0,9763,1483.9099999999999
westfield,diazepam,2017,313,333.5,9030,1883.01
westfield,lorazepam,2013,2228,2301.3,60562,15664.830000000004
westfield,lorazepam,2014,2445,2517.2,68050,14691.390000000003
westfield,lorazepam,2015,2616,2684.8,72134,12612.760000000002
westfield,lorazepam,2016,2667,2736.3,72713,11307.54
westfield,lorazepam,2017,2747,2799.0,73854,13693.6
westford,alprazolam,2013,169,179.0,4708,974.92
westford,alprazolam,2014,127,143.0,3638,676.36
westford,alprazolam,2015,94,108.0,2429,509.14
westford,alprazolam,2016,227,252.0,6392,1134.75
westford,alprazolam,2017,166,187.3,4511,784.57
westford,diazepam,2013,11,11.0,205,42.94
westford,diazepam,2015,32,32.0,881,179.57999999999998
westford,diazepam,2016,79,85.0,2333,513.18
westford,diazepam,2017,74,79.0,2054,441.86
westford,lorazepam,2013,227,235.0,4840,1457.95
westford,lorazepam,2014,218,234.4,3888,1216.4099999999999
westford,lorazepam,2015,300,324.7,6128,1548.6100000000001
westford,lorazepam,2016,501,534.0,12055,2253.59
westford,lorazepam,2017,487,534.8,11965,2057.46
westminster,alprazolam,2013,67,75.0,2118,447.78999999999996
westminster,alprazolam,2014,57,67.0,1857,268.72
westminster,alprazolam,2015,86,106.0,2996,279.39
westminster,alprazolam,2016,77,81.0,2170,273.28999999999996
westminster,alprazolam,2017,129,151.0,4120,676.8199999999999
westminster,diazepam,2013,66,66.0,1809,334.84
westminster,diazepam,2014,20,20.0,570,82.95
westminster,diazepam,2015,68,70.0,1884,4951.219999999999
westminster,diazepam,2016,89,91.0,2363,5753.77
westminster,diazepam,2017,137,141.0,3433,627.49
westminster,lorazepam,2013,337,373.0,9718,2806.31
westminster,lorazepam,2014,367,392.3,9641,2320.5099999999998
westminster,lorazepam,2015,386,416.5,10510,2169.93
westminster,lorazepam,2016,332,358.0,9112,1558.02
westminster,lorazepam,2017,388,439.6,11646,1956.2799999999997
weston,alprazolam,2013,130,135.0,3389,1422.42
weston,alprazolam,2014,95,104.0,2658,840.6600000000001
weston,alprazolam,2015,49,49.0,1286,606.26
weston,alprazolam,2016,75,75.0,2125,641.32
weston,alprazolam,2017,69,69.0,1978,900.3499999999999
weston,diazepam,2013,113,113.0,2797,2150.35
weston,diazepam,2014,118,125.0,3398,1498.1200000000001
weston,diazepam,2015,87,87.0,2325,2313.29
weston,diazepam,2016,148,148.0,3592,3564.22
weston,diazepam,2017,88,90.0,2351,1655.9900000000002
weston,lorazepam,2013,1007,1034.1,25591,14620.729999999998
weston,lorazepam,2014,922,932.0,23696,11397.960000000001
weston,lorazepam,2015,831,831.0,21723,9192.150000000001
weston,lorazepam,2016,1055,1064.6,26660,11979.409999999998
weston,lorazepam,2017,794,794.0,20931,8899.45
westport,alprazolam,2013,315,333.0,9636,2535.9100000000003
westport,alprazolam,2014,545,563.0,15814,3544.93
westport,alprazolam,2015,467,490.0,13445,3362.44
westport,alprazolam,2016,517,565.0,15472,3827.9100000000003
westport,alprazolam,2017,552,594.0,15991,3939.9000000000005
westport,diazepam,2013,153,179.5,4719,2658.4
westport,diazepam,2014,227,252.0,7298,1115.96
westport,diazepam,2015,138,149.0,3927,568.99
westport,diazepam,2016,205,224.0,6055,1241.71
westport,diazepam,2017,213,223.5,5649,2040.0200000000002
westport,lorazepam,2013,556,610.7,16845,5316.080000000001
westport,lorazepam,2014,700,747.0,19391,5282.62
westport,lorazepam,2015,937,1055.3,28032,8400.339999999998
westport,lorazepam,2016,960,1106.1,29620,7235.900000000001
westport,lorazepam,2017,859,987.3,25274,5847.930000000001
westwood,alprazolam,2013,312,313.0,8877,2478.8599999999997
westwood,alprazolam,2014,371,377.5,10650,2698.58
westwood,alprazolam,2015,530,544.2,15314,3071.15
westwood,alprazolam,2016,451,472.3,13719,2598.4100000000003
westwood,alprazolam,2017,538,558.1,15471,3744.27
westwood,diazepam,2013,301,301.2,8432,1541.19
westwood,diazepam,2014,311,311.1,8209,1399.23
westwood,diazepam,2015,183,183.0,5191,798.63
westwood,diazepam,2016,177,178.5,5080,588.92
westwood,diazepam,2017,188,188.0,4571,761.0300000000001
westwood,lorazepam,2013,517,532.3,15250,4159.54
westwood,lorazepam,2014,557,571.8,16480,3973.93
westwood,lorazepam,2015,601,620.5,18166,3321.7699999999995
westwood,lorazepam,2016,642,649.0,18149,2665.99
westwood,lorazepam,2017,677,694.2,18712,3101.3
weymouth,alprazolam,2013,1678,1820.2,47650,11906.53
weymouth,alprazolam,2014,2124,2324.3,61789,14027.400000000001
weymouth,alprazolam,2015,1841,2061.5,52992,12558.43
weymouth,alprazolam,2016,2134,2399.3,60875,13064.470000000001
weymouth,alprazolam,2017,2182,2464.5,62401,16092.989999999996
weymouth,diazepam,2013,520,539.0,11859,2399.5600000000004
weymouth,diazepam,2014,596,612.0,15062,4807.18
weymouth,diazepam,2015,463,482.7,11374,2021.5200000000004
weymouth,diazepam,2016,492,511.5,12190,2141.9199999999996
weymouth,diazepam,2017,468,491.0,11592,1926.79
weymouth,lorazepam,2013,1819,1999.9999999999998,52406,14855.660000000002
weymouth,lorazepam,2014,2234,2489.5,66025,15230.550000000003
weymouth,lorazepam,2015,1880,2189.9,57343,13568.42
weymouth,lorazepam,2016,2415,2848.8999999999996,74920,16057.350000000002
weymouth,lorazepam,2017,2589,2997.1000000000004,77917,15567.039999999997
whately,diazepam,2013,19,27.0,758,198.51
whately,diazepam,2014,21,29.0,831,197.05
whately,diazepam,2015,17,21.0,622,122.89
whately,diazepam,2016,37,37.0,770,107.67
whately,lorazepam,2013,58,58.0,1216,629.45
whately,lorazepam,2014,50,50.0,1432,534.78
whately,lorazepam,2015,76,80.7,1583,712.68
whately,lorazepam,2016,148,162.0,4136,832.54
whately,lorazepam,2017,14,14.0,375,93.48
whitman,alprazolam,2013,1111,1345.7,38955,9253.88
whitman,alprazolam,2014,1182,1408.8,39940,9095.29
whitman,alprazolam,2015,1174,1456.0,42216,7857.0700000000015
whitman,alprazolam,2016,1231,1599.9,47162,9055.710000000001
whitman,alprazolam,2017,1202,1549.0,45349,9503.779999999999
whitman,diazepam,2013,364,394.0,11511,2008.9099999999999
whitman,diazepam,2014,340,372.0,10758,1579.1200000000001
whitman,diazepam,2015,360,391.0,11268,1566.8899999999999
whitman,diazepam,2016,377,417.0,11907,1720.5800000000002
whitman,diazepam,2017,362,397.7,11308,1895.81
whitman,lorazepam,2013,1241,1439.0,40765,10002.08
whitman,lorazepam,2014,1290,1519.5,43177,8549.050000000001
whitman,lorazepam,2015,1366,1573.3,44210,9147.72
whitman,lorazepam,2016,1528,1820.0,51234,10058.029999999999
whitman,lorazepam,2017,1528,1845.0,52691,10298.1
wilbraham,alprazolam,2013,147,153.0,4213,853.3299999999999
wilbraham,alprazolam,2014,192,208.0,5754,906.61
wilbraham,alprazolam,2015,229,259.0,7298,1078.59
wilbraham,alprazolam,2016,177,225.0,6442,935.4
wilbraham,alprazolam,2017,253,300.4,8558,1446.23
wilbraham,diazepam,2013,132,134.0,3438,630.09
wilbraham,diazepam,2014,107,107.0,2746,420.78999999999996
wilbraham,diazepam,2015,104,105.0,2248,629.0899999999999
wilbraham,diazepam,2016,101,115.0,2936,376.17
wilbraham,diazepam,2017,129,131.0,3295,596.5200000000001
wilbraham,lorazepam,2013,708,784.8,21062,6010.71
wilbraham,lorazepam,2014,775,890.3000000000001,22490,5895.98
wilbraham,lorazepam,2015,842,973.4,24331,6036.28
wilbraham,lorazepam,2016,661,780.3,19340,4508.7
wilbraham,lorazepam,2017,660,751.3,18736,4383.56
williamstown,alprazolam,2013,147,153.0,3960,1008.2299999999999
williamstown,alprazolam,2014,160,167.0,4281,938.53
williamstown,alprazolam,2015,152,163.0,4390,653.4600000000002
williamstown,alprazolam,2016,150,160.0,4529,686.06
williamstown,alprazolam,2017,176,194.0,5402,1365.6100000000001
williamstown,diazepam,2013,48,50.0,1356,207.10000000000002
williamstown,diazepam,2014,57,57.0,1482,750.57
williamstown,diazepam,2015,70,70.0,1785,342.78
williamstown,diazepam,2016,72,73.0,2060,285.34000000000003
williamstown,diazepam,2017,74,79.0,2128,235.83
williamstown,lorazepam,2013,1059,1120.5,30086,8706.26
williamstown,lorazepam,2014,1223,1322.3999999999999,34237,7948.900000000001
williamstown,lorazepam,2015,763,799.1,21899,4348.55
williamstown,lorazepam,2016,842,942.5,25838,5258.459999999999
williamstown,lorazepam,2017,969,1113.5,30710,5922.179999999999
wilmington,alprazolam,2013,84,97.3,2666,377.61
wilmington,alprazolam,2014,84,101.3,2735,446.23
wilmington,alprazolam,2015,202,226.7,6116,911.9099999999999
wilmington,alprazolam,2016,305,329.7,8981,1561.02
wilmington,alprazolam,2017,313,334.5,8599,1359.11
wilmington,diazepam,2013,73,76.0,1728,5589.200000000001
wilmington,diazepam,2014,62,62.0,1634,5664.18
wilmington,diazepam,2015,68,76.0,2054,254.88
wilmington,diazepam,2016,74,80.5,2142,273.93
wilmington,diazepam,2017,80,84.0,2417,426.94
wilmington,lorazepam,2013,238,245.3,6164,2912.21
wilmington,lorazepam,2014,320,366.0,9360,2080.06
wilmington,lorazepam,2015,462,517.0,12788,2058.78
wilmington,lorazepam,2016,552,632.6,16485,2252.0199999999995
wilmington,lorazepam,2017,637,733.7,19299,2262.36
winchendon,alprazolam,2013,177,201.0,5456,1590.38
winchendon,alprazolam,2014,187,219.0,5934,1609.44
winchendon,alprazolam,2015,185,207.0,5629,1428.9499999999998
winchendon,alprazolam,2016,201,221.0,6084,1106.7199999999998
winchendon,alprazolam,2017,154,158.0,4253,1017.5
winchendon,diazepam,2013,135,141.0,3741,813.44
winchendon,diazepam,2014,199,209.0,5287,979.9
winchendon,diazepam,2015,193,207.0,5052,672.0600000000001
winchendon,diazepam,2016,206,214.0,5344,714.35
winchendon,diazepam,2017,204,204.0,4978,749.3
winchendon,lorazepam,2013,414,456.0,11590,4011.92
winchendon,lorazepam,2014,488,514.0,12304,3395.25
winchendon,lorazepam,2015,480,498.0,11936,2367.44
winchendon,lorazepam,2016,508,530.7,12945,2220.5699999999997
winchendon,lorazepam,2017,370,378.1,9090,1319.8600000000001
winchester,alprazolam,2013,615,663.9,18721,4199.469999999999
winchester,alprazolam,2014,351,416.8,12131,2078.7
winchester,alprazolam,2015,361,435.0,12721,1853.2
winchester,alprazolam,2016,513,611.5,17265,2575.77
winchester,alprazolam,2017,548,641.7,18188,3188.91
winchester,diazepam,2013,419,421.3,11341,2274.7999999999997
winchester,diazepam,2014,124,124.5,3461,485.68
winchester,diazepam,2015,121,125.0,3484,314.43999999999994
winchester,diazepam,2016,186,190.0,4903,505.69000000000005
winchester,diazepam,2017,134,142.7,3822,428.89000000000004
winchester,lorazepam,2013,919,1050.0,27105,6502.19
winchester,lorazepam,2014,773,969.5,26441,4552.870000000001
winchester,lorazepam,2015,771,917.3999999999999,25124,4319.190000000001
winchester,lorazepam,2016,945,1076.4,28948,4401.930000000001
winchester,lorazepam,2017,996,1175.1,31540,5523.669999999999
winthrop,alprazolam,2013,396,422.7,11654,2779.82
winthrop,alprazolam,2014,363,392.2,11136,2182.8
winthrop,alprazolam,2015,340,371.0,10443,1842.2
winthrop,alprazolam,2016,407,431.2,12150,1925.4499999999998
winthrop,alprazolam,2017,386,408.8,11193,2473.0099999999998
winthrop,diazepam,2013,43,43.0,1290,340.94
winthrop,diazepam,2014,22,22.0,655,137.26
winthrop,diazepam,2015,38,40.0,1134,170.54
winthrop,diazepam,2016,58,68.0,1859,321.13
winthrop,diazepam,2017,28,28.0,790,72.9
winthrop,lorazepam,2013,156,156.0,4164,1441.76
winthrop,lorazepam,2014,162,166.0,4356,1189.2
winthrop,lorazepam,2015,165,167.1,4295,1251.57
winthrop,lorazepam,2016,118,123.0,3245,461.3299999999999
winthrop,lorazepam,2017,161,168.0,4202,719.16
woburn,alprazolam,2013,490,506.4,13349,4814.46
woburn,alprazolam,2014,502,517.0,13032,3844.91
woburn,alprazolam,2015,896,918.3,25153,7714.870000000001
woburn,alprazolam,2016,837,870.4,25199,5289.83
woburn,alprazolam,2017,781,820.5,23664,5373.86
woburn,diazepam,2013,279,291.0,7145,1461.1999999999998
woburn,diazepam,2014,225,233.5,6294,1430.5400000000002
woburn,diazepam,2015,275,281.0,7448,1377.3600000000001
woburn,diazepam,2016,185,185.0,5213,1147.47
woburn,diazepam,2017,262,266.0,7557,1838.5799999999997
woburn,lorazepam,2013,1556,1590.8000000000002,42121,13569.05
woburn,lorazepam,2014,1679,1724.7,44218,11705.0
woburn,lorazepam,2015,2158,2212.2,57844,12967.119999999999
woburn,lorazepam,2016,1692,1760.7,47612,10987.480000000001
woburn,lorazepam,2017,1485,1544.6,42594,8623.140000000001
worcester,alprazolam,2013,6295,6885.699999999999,190845,57583.89999999998
worcester,alprazolam,2014,6925,7590.199999999999,211621,52942.99000000002
worcester,alprazolam,2015,7071,7709.499999999999,218164,56347.32
worcester,alprazolam,2016,7378,8131.7,230504,50567.109999999986
worcester,alprazolam,2017,7734,8467.1,236157,56367.8
worcester,diazepam,2013,4638,4871.200000000001,129786,36681.44999999999
worcester,diazepam,2014,4544,4838.9,129842,36704.01000000002
worcester,diazepam,2015,4607,4917.3,133638,52804.20000000001
worcester,diazepam,2016,4765,5085.6,139443,47323.21000000001
worcester,diazepam,2017,4830,5082.200000000001,136228,45755.360000000015
worcester,lorazepam,2013,19334,20853.9,555986,184495.33
worcester,lorazepam,2014,21069,22803.999999999993,605153,164767.37000000002
worcester,lorazepam,2015,20847,22436.599999999995,597550,143918.2400000001
worcester,lorazepam,2016,22607,24499.899999999994,652984,134604.35000000003
worcester,lorazepam,2017,22543,24476.399999999994,649092,153263.99999999997
worthington,alprazolam,2013,54,66.0,1940,236.28
worthington,alprazolam,2014,65,80.0,2200,248.49999999999997
worthington,alprazolam,2015,61,73.0,1880,648.22
worthington,alprazolam,2016,91,93.9,2628,363.13
worthington,alprazolam,2017,93,93.0,2521,414.53
worthington,diazepam,2013,12,12.0,313,61.76
worthington,diazepam,2014,24,24.0,592,101.72
worthington,diazepam,2015,31,31.0,847,372.95
worthington,diazepam,2016,26,29.0,755,57.88
worthington,diazepam,2017,40,47.5,1252,175.88
worthington,lorazepam,2013,85,85.0,2103,482.9
worthington,lorazepam,2014,97,103.0,2459,444.69000000000005
worthington,lorazepam,2015,195,216.7,5270,735.83
worthington,lorazepam,2016,149,156.0,3846,668.5999999999999
worthington,lorazepam,2017,165,175.7,4573,683.87
wrentham,alprazolam,2013,139,139.5,3637,964.06
wrentham,alprazolam,2014,147,161.0,3713,934.62
wrentham,alprazolam,2015,105,105.0,2646,623.23
wrentham,alprazolam,2016,136,150.0,4428,609.56
wrentham,alprazolam,2017,169,199.1,5774,910.36
wrentham,diazepam,2013,87,87.2,2440,616.71
wrentham,diazepam,2014,76,76.2,2091,576.75
wrentham,diazepam,2015,58,58.0,1641,336.63
wrentham,diazepam,2016,120,120.2,3270,1708.6
wrentham,diazepam,2017,139,139.6,3790,795.13
