,city_death,year,death_count_next_year,over_65_count,over_65_prop,med_house_inc,mean_house_inc,less_than_hs_ed,at_or_below_pov_prop,pop_struggling_prop,urb_v_rur,town_status
336,conway,2014,0,448,0.2488888888888889,100398.0,125280.24691358,0.8233532934131736,0.022573363431151242,0.06489841986455983,rural,shrunk
337,conway,2015,0,448,0.2488888888888889,100398.0,125280.24691358,0.8233532934131736,0.022573363431151242,0.06489841986455983,rural,shrunk
338,conway,2016,0,448,0.2488888888888889,100398.0,125280.24691358,0.8233532934131736,0.022573363431151242,0.06489841986455983,rural,shrunk
339,conway,2017,0,448,0.2488888888888889,100398.0,125280.24691358,0.8233532934131736,0.022573363431151242,0.06489841986455983,rural,shrunk
340,cummington,2013,0,253,0.2941860465116279,52500.0,63629.767441860495,2.39880059970015,0.05257009345794392,0.26401869158878505,rural,uncertain
341,cummington,2014,0,253,0.2941860465116279,52500.0,63629.767441860495,2.39880059970015,0.05257009345794392,0.26401869158878505,rural,uncertain
342,cummington,2015,0,253,0.2941860465116279,52500.0,63629.767441860495,2.39880059970015,0.05257009345794392,0.26401869158878505,rural,uncertain
343,cummington,2016,0,253,0.2941860465116279,52500.0,63629.767441860495,2.39880059970015,0.05257009345794392,0.26401869158878505,rural,uncertain
344,cummington,2017,0,253,0.2941860465116279,52500.0,63629.767441860495,2.39880059970015,0.05257009345794392,0.26401869158878505,rural,uncertain
345,dalton,2013,0,1528,0.2295328225927595,58240.42857142857,76390.73019988548,4.582683307332293,0.10349564951915738,0.08594107769806136,rural,shrunk
346,dalton,2014,0,1528,0.2295328225927595,58240.42857142857,76390.73019988548,4.582683307332293,0.10349564951915738,0.08594107769806136,rural,shrunk
347,dalton,2015,1,1528,0.2295328225927595,58240.42857142857,76390.73019988548,4.582683307332293,0.10349564951915738,0.08594107769806136,rural,shrunk
348,dalton,2016,0,1528,0.2295328225927595,58240.42857142857,76390.73019988548,4.582683307332293,0.10349564951915738,0.08594107769806136,rural,shrunk
349,dalton,2017,0,1528,0.2295328225927595,58240.42857142857,76390.73019988548,4.582683307332293,0.10349564951915738,0.08594107769806136,rural,shrunk
350,danvers,2013,3,6258,0.22734042939659246,79914.5,99928.11176055812,5.837853978997661,0.06287158145065397,0.10474881093935792,rural,grown
351,danvers,2014,7,6258,0.22734042939659246,79914.5,99928.11176055812,5.837853978997661,0.06287158145065397,0.10474881093935792,rural,grown
352,danvers,2015,3,6258,0.22734042939659246,79914.5,99928.11176055812,5.837853978997661,0.06287158145065397,0.10474881093935792,rural,grown
353,danvers,2016,3,6258,0.22734042939659246,79914.5,99928.11176055812,5.837853978997661,0.06287158145065397,0.10474881093935792,rural,grown
354,danvers,2017,4,6258,0.22734042939659246,79914.5,99928.11176055812,5.837853978997661,0.06287158145065397,0.10474881093935792,rural,grown
355,dartmouth,2013,3,7495,0.2182522349378294,80627.11111111111,104840.41480678409,15.518234590331016,0.08235664555854877,0.10163383829549033,rural,grown
356,dartmouth,2014,3,7495,0.2182522349378294,80627.11111111111,104840.41480678409,15.518234590331016,0.08235664555854877,0.10163383829549033,rural,grown
357,dartmouth,2015,7,7495,0.2182522349378294,80627.11111111111,104840.41480678409,15.518234590331016,0.08235664555854877,0.10163383829549033,rural,grown
358,dartmouth,2016,3,7495,0.2182522349378294,80627.11111111111,104840.41480678409,15.518234590331016,0.08235664555854877,0.10163383829549033,rural,grown
359,dartmouth,2017,4,7495,0.2182522349378294,80627.11111111111,104840.41480678409,15.518234590331016,0.08235664555854877,0.10163383829549033,rural,grown
360,dedham,2013,2,5921,0.23332151160499665,98110.0,118015.12594648481,6.41780562908541,0.05013961892247043,0.09555683311432324,rural,grown
361,dedham,2014,2,5921,0.23332151160499665,98110.0,118015.12594648481,6.41780562908541,0.05013961892247043,0.09555683311432324,rural,grown
362,dedham,2015,4,5921,0.23332151160499665,98110.0,118015.12594648481,6.41780562908541,0.05013961892247043,0.09555683311432324,rural,grown
363,dedham,2016,0,5921,0.23332151160499665,98110.0,118015.12594648481,6.41780562908541,0.05013961892247043,0.09555683311432324,rural,grown
364,dedham,2017,6,5921,0.23332151160499665,98110.0,118015.12594648481,6.41780562908541,0.05013961892247043,0.09555683311432324,rural,grown
365,deerfield,2013,0,1066,0.21113091701326994,77957.25,91878.37927498162,3.422854133754608,0.08292781832927819,0.09549878345498784,rural,shrunk
366,deerfield,2014,0,1066,0.21113091701326994,77957.25,91878.37927498162,3.422854133754608,0.08292781832927819,0.09549878345498784,rural,shrunk
367,deerfield,2015,0,1066,0.21113091701326994,77957.25,91878.37927498162,3.422854133754608,0.08292781832927819,0.09549878345498784,rural,shrunk
368,deerfield,2016,0,1066,0.21113091701326994,77957.25,91878.37927498162,3.422854133754608,0.08292781832927819,0.09549878345498784,rural,shrunk
369,deerfield,2017,0,1066,0.21113091701326994,77957.25,91878.37927498162,3.422854133754608,0.08292781832927819,0.09549878345498784,rural,shrunk
370,dennis,2013,4,6539,0.4737032744132136,57724.9375,80706.95671227128,3.643051055258779,0.10918277680140598,0.14411247803163446,rural,uncertain
371,dennis,2014,3,6539,0.4737032744132136,57724.9375,80706.95671227128,3.643051055258779,0.10918277680140598,0.14411247803163446,rural,uncertain
372,dennis,2015,4,6539,0.4737032744132136,57724.9375,80706.95671227128,3.643051055258779,0.10918277680140598,0.14411247803163446,rural,uncertain
373,dennis,2016,2,6539,0.4737032744132136,57724.9375,80706.95671227128,3.643051055258779,0.10918277680140598,0.14411247803163446,rural,uncertain
374,dennis,2017,2,6539,0.4737032744132136,57724.9375,80706.95671227128,3.643051055258779,0.10918277680140598,0.14411247803163446,rural,uncertain
375,dighton,2013,0,1335,0.17948373218607153,93969.4,100704.46307995748,5.746043707611152,0.03879544221378188,0.09224091155724362,rural,grown
376,dighton,2014,0,1335,0.17948373218607153,93969.4,100704.46307995748,5.746043707611152,0.03879544221378188,0.09224091155724362,rural,grown
377,dighton,2015,2,1335,0.17948373218607153,93969.4,100704.46307995748,5.746043707611152,0.03879544221378188,0.09224091155724362,rural,grown
378,dighton,2016,1,1335,0.17948373218607153,93969.4,100704.46307995748,5.746043707611152,0.03879544221378188,0.09224091155724362,rural,grown
379,dighton,2017,1,1335,0.17948373218607153,93969.4,100704.46307995748,5.746043707611152,0.03879544221378188,0.09224091155724362,rural,grown
380,douglas,2013,0,1012,0.1160284338454483,96363.25,106461.69671202297,3.092962641181581,0.04148948396736008,0.06240661992874383,rural,grown
381,douglas,2014,2,1012,0.1160284338454483,96363.25,106461.69671202297,3.092962641181581,0.04148948396736008,0.06240661992874383,rural,grown
382,douglas,2015,2,1012,0.1160284338454483,96363.25,106461.69671202297,3.092962641181581,0.04148948396736008,0.06240661992874383,rural,grown
383,douglas,2016,1,1012,0.1160284338454483,96363.25,106461.69671202297,3.092962641181581,0.04148948396736008,0.06240661992874383,rural,grown
384,douglas,2017,1,1012,0.1160284338454483,96363.25,106461.69671202297,3.092962641181581,0.04148948396736008,0.06240661992874383,rural,grown
385,dover,2013,0,1156,0.19520432286389733,203026.75,316351.8587735037,1.6830657690315898,0.0075987841945288764,0.010638297872340424,rural,grown
386,dover,2014,0,1156,0.19520432286389733,203026.75,316351.8587735037,1.6830657690315898,0.0075987841945288764,0.010638297872340424,rural,grown
387,dover,2015,0,1156,0.19520432286389733,203026.75,316351.8587735037,1.6830657690315898,0.0075987841945288764,0.010638297872340424,rural,grown
388,dover,2016,0,1156,0.19520432286389733,203026.75,316351.8587735037,1.6830657690315898,0.0075987841945288764,0.010638297872340424,rural,grown
389,dover,2017,0,1156,0.19520432286389733,203026.75,316351.8587735037,1.6830657690315898,0.0075987841945288764,0.010638297872340424,rural,grown
390,dracut,2013,3,5550,0.17838202680551538,92849.8125,97360.42608425539,8.669877732493516,0.07154592017524079,0.11609702670489322,rural,grown
391,dracut,2014,7,5550,0.17838202680551538,92849.8125,97360.42608425539,8.669877732493516,0.07154592017524079,0.11609702670489322,rural,grown
392,dracut,2015,4,5550,0.17838202680551538,92849.8125,97360.42608425539,8.669877732493516,0.07154592017524079,0.11609702670489322,rural,grown
393,dracut,2016,3,5550,0.17838202680551538,92849.8125,97360.42608425539,8.669877732493516,0.07154592017524079,0.11609702670489322,rural,grown
394,dracut,2017,7,5550,0.17838202680551538,92849.8125,97360.42608425539,8.669877732493516,0.07154592017524079,0.11609702670489322,rural,grown
395,dudley,2013,1,1538,0.13216464724585375,72832.85714285714,90800.5837828491,8.296055307035381,0.07750472589792061,0.16162570888468808,rural,grown
396,dudley,2014,1,1538,0.13216464724585375,72832.85714285714,90800.5837828491,8.296055307035381,0.07750472589792061,0.16162570888468808,rural,grown
397,dudley,2015,1,1538,0.13216464724585375,72832.85714285714,90800.5837828491,8.296055307035381,0.07750472589792061,0.16162570888468808,rural,grown
398,dudley,2016,1,1538,0.13216464724585375,72832.85714285714,90800.5837828491,8.296055307035381,0.07750472589792061,0.16162570888468808,rural,grown
399,dudley,2017,3,1538,0.13216464724585375,72832.85714285714,90800.5837828491,8.296055307035381,0.07750472589792061,0.16162570888468808,rural,grown
400,dunstable,2013,0,569,0.17051243632004795,139333.5,166618.936385033,3.698691926026161,0.020976925382079712,0.03236439916092298,rural,grown
401,dunstable,2014,0,569,0.17051243632004795,139333.5,166618.936385033,3.698691926026161,0.020976925382079712,0.03236439916092298,rural,grown
402,dunstable,2015,0,569,0.17051243632004795,139333.5,166618.936385033,3.698691926026161,0.020976925382079712,0.03236439916092298,rural,grown
403,dunstable,2016,0,569,0.17051243632004795,139333.5,166618.936385033,3.698691926026161,0.020976925382079712,0.03236439916092298,rural,grown
404,dunstable,2017,0,569,0.17051243632004795,139333.5,166618.936385033,3.698691926026161,0.020976925382079712,0.03236439916092298,rural,grown
405,duxbury,2013,0,3099,0.21172371387579425,126754.55555555555,164756.5710882459,1.0546795003071885,0.04247263715839472,0.06098988091140635,rural,grown
406,duxbury,2014,0,3099,0.21172371387579425,126754.55555555555,164756.5710882459,1.0546795003071885,0.04247263715839472,0.06098988091140635,rural,grown
407,duxbury,2015,2,3099,0.21172371387579425,126754.55555555555,164756.5710882459,1.0546795003071885,0.04247263715839472,0.06098988091140635,rural,grown
408,duxbury,2016,0,3099,0.21172371387579425,126754.55555555555,164756.5710882459,1.0546795003071885,0.04247263715839472,0.06098988091140635,rural,grown
409,duxbury,2017,0,3099,0.21172371387579425,126754.55555555555,164756.5710882459,1.0546795003071885,0.04247263715839472,0.06098988091140635,rural,grown
410,east bridgewater,2013,0,2705,0.18203230148048447,91721.6,104749.52226688883,4.2623278099421045,0.0656260604004072,0.08693586698337293,rural,grown
411,east bridgewater,2014,0,2705,0.18203230148048447,91721.6,104749.52226688883,4.2623278099421045,0.0656260604004072,0.08693586698337293,rural,grown
412,east bridgewater,2015,1,2705,0.18203230148048447,91721.6,104749.52226688883,4.2623278099421045,0.0656260604004072,0.08693586698337293,rural,grown
413,east bridgewater,2016,1,2705,0.18203230148048447,91721.6,104749.52226688883,4.2623278099421045,0.0656260604004072,0.08693586698337293,rural,grown
414,east bridgewater,2017,3,2705,0.18203230148048447,91721.6,104749.52226688883,4.2623278099421045,0.0656260604004072,0.08693586698337293,rural,grown
415,east brookfield,2013,0,166,0.17364016736401675,87917.0,113365.489130435,8.05084745762712,0.02510460251046025,0.100418410041841,rural,grown
416,east brookfield,2014,0,166,0.17364016736401675,87917.0,113365.489130435,8.05084745762712,0.02510460251046025,0.100418410041841,rural,grown
417,east brookfield,2015,0,166,0.17364016736401675,87917.0,113365.489130435,8.05084745762712,0.02510460251046025,0.100418410041841,rural,grown
418,east brookfield,2016,0,166,0.17364016736401675,87917.0,113365.489130435,8.05084745762712,0.02510460251046025,0.100418410041841,rural,grown
419,east brookfield,2017,0,166,0.17364016736401675,87917.0,113365.489130435,8.05084745762712,0.02510460251046025,0.100418410041841,rural,grown
420,east longmeadow,2013,0,3613,0.22363208715028474,82912.44444444444,98052.29117932449,5.6777671506825484,0.04500667471870829,0.12529400546691247,rural,grown
421,east longmeadow,2014,1,3613,0.22363208715028474,82912.44444444444,98052.29117932449,5.6777671506825484,0.04500667471870829,0.12529400546691247,rural,grown
422,east longmeadow,2015,1,3613,0.22363208715028474,82912.44444444444,98052.29117932449,5.6777671506825484,0.04500667471870829,0.12529400546691247,rural,grown
423,east longmeadow,2016,2,3613,0.22363208715028474,82912.44444444444,98052.29117932449,5.6777671506825484,0.04500667471870829,0.12529400546691247,rural,grown
424,east longmeadow,2017,0,3613,0.22363208715028474,82912.44444444444,98052.29117932449,5.6777671506825484,0.04500667471870829,0.12529400546691247,rural,grown
425,eastham,2013,2,2242,0.4568052159739202,63265.33333333334,78360.21336767357,3.8499751614505713,0.06591375770020534,0.11478439425051334,rural,uncertain
426,eastham,2014,1,2242,0.4568052159739202,63265.33333333334,78360.21336767357,3.8499751614505713,0.06591375770020534,0.11478439425051334,rural,uncertain
427,eastham,2015,0,2242,0.4568052159739202,63265.33333333334,78360.21336767357,3.8499751614505713,0.06591375770020534,0.11478439425051334,rural,uncertain
428,eastham,2016,1,2242,0.4568052159739202,63265.33333333334,78360.21336767357,3.8499751614505713,0.06591375770020534,0.11478439425051334,rural,uncertain
429,eastham,2017,0,2242,0.4568052159739202,63265.33333333334,78360.21336767357,3.8499751614505713,0.06591375770020534,0.11478439425051334,rural,uncertain
430,easthampton,2013,2,3197,0.19917762133200426,64142.63636363637,76639.38825261303,5.088566827697263,0.10663581212083308,0.10488460816811558,rural,uncertain
431,easthampton,2014,1,3197,0.19917762133200426,64142.63636363637,76639.38825261303,5.088566827697263,0.10663581212083308,0.10488460816811558,rural,uncertain
432,easthampton,2015,2,3197,0.19917762133200426,64142.63636363637,76639.38825261303,5.088566827697263,0.10663581212083308,0.10488460816811558,rural,uncertain
433,easthampton,2016,2,3197,0.19917762133200426,64142.63636363637,76639.38825261303,5.088566827697263,0.10663581212083308,0.10488460816811558,rural,uncertain
434,easthampton,2017,4,3197,0.19917762133200426,64142.63636363637,76639.38825261303,5.088566827697263,0.10663581212083308,0.10488460816811558,rural,uncertain
435,easton,2013,4,3963,0.16511812007833007,109638.72727272726,128540.60581047095,4.006462035541197,0.04744856340070697,0.06272092812471676,rural,grown
436,easton,2014,4,3963,0.16511812007833007,109638.72727272726,128540.60581047095,4.006462035541197,0.04744856340070697,0.06272092812471676,rural,grown
437,easton,2015,3,3963,0.16511812007833007,109638.72727272726,128540.60581047095,4.006462035541197,0.04744856340070697,0.06272092812471676,rural,grown
438,easton,2016,3,3963,0.16511812007833007,109638.72727272726,128540.60581047095,4.006462035541197,0.04744856340070697,0.06272092812471676,rural,grown
439,easton,2017,4,3963,0.16511812007833007,109638.72727272726,128540.60581047095,4.006462035541197,0.04744856340070697,0.06272092812471676,rural,grown
440,edgartown,2013,0,746,0.17381174277726005,97503.5,196054.97580698575,3.2467532467532467,0.05105882352941177,0.124,rural,grown
441,edgartown,2014,0,746,0.17381174277726005,97503.5,196054.97580698575,3.2467532467532467,0.05105882352941177,0.124,rural,grown
442,edgartown,2015,0,746,0.17381174277726005,97503.5,196054.97580698575,3.2467532467532467,0.05105882352941177,0.124,rural,grown
443,edgartown,2016,0,746,0.17381174277726005,97503.5,196054.97580698575,3.2467532467532467,0.05105882352941177,0.124,rural,grown
444,edgartown,2017,1,746,0.17381174277726005,97503.5,196054.97580698575,3.2467532467532467,0.05105882352941177,0.124,rural,grown
445,erving,2013,0,350,0.2336448598130841,67596.0,71068.6567164179,5.125899280575539,0.0938137321549966,0.08225696804894629,rural,shrunk
446,erving,2014,0,350,0.2336448598130841,67596.0,71068.6567164179,5.125899280575539,0.0938137321549966,0.08225696804894629,rural,shrunk
447,erving,2015,0,350,0.2336448598130841,67596.0,71068.6567164179,5.125899280575539,0.0938137321549966,0.08225696804894629,rural,shrunk
448,erving,2016,0,350,0.2336448598130841,67596.0,71068.6567164179,5.125899280575539,0.0938137321549966,0.08225696804894629,rural,shrunk
449,erving,2017,0,350,0.2336448598130841,67596.0,71068.6567164179,5.125899280575539,0.0938137321549966,0.08225696804894629,rural,shrunk
450,essex,2013,0,749,0.20314618931380526,111547.66666666669,131712.14141911632,1.760428626100268,0.062040816326530614,0.07020408163265306,rural,grown
451,essex,2014,0,749,0.20314618931380526,111547.66666666669,131712.14141911632,1.760428626100268,0.062040816326530614,0.07020408163265306,rural,grown
452,essex,2015,0,749,0.20314618931380526,111547.66666666669,131712.14141911632,1.760428626100268,0.062040816326530614,0.07020408163265306,rural,grown
453,essex,2016,0,749,0.20314618931380526,111547.66666666669,131712.14141911632,1.760428626100268,0.062040816326530614,0.07020408163265306,rural,grown
454,essex,2017,0,749,0.20314618931380526,111547.66666666669,131712.14141911632,1.760428626100268,0.062040816326530614,0.07020408163265306,rural,grown
455,everett,2013,35,5667,0.12534282933734406,57043.96,70511.3952050871,20.107625672660454,0.1391298545308955,0.2032786155967792,rural,grown
456,everett,2014,43,5667,0.12534282933734406,57043.96,70511.3952050871,20.107625672660454,0.1391298545308955,0.2032786155967792,rural,grown
457,everett,2015,40,5667,0.12534282933734406,57043.96,70511.3952050871,20.107625672660454,0.1391298545308955,0.2032786155967792,rural,grown
458,everett,2016,34,5667,0.12534282933734406,57043.96,70511.3952050871,20.107625672660454,0.1391298545308955,0.2032786155967792,rural,grown
459,everett,2017,28,5667,0.12534282933734406,57043.96,70511.3952050871,20.107625672660454,0.1391298545308955,0.2032786155967792,rural,grown
460,fairhaven,2013,1,4022,0.25095151931116244,61017.92857142857,77926.4110411773,10.768452982810919,0.0914263793875072,0.12492807365257975,rural,grown
461,fairhaven,2014,5,4022,0.25095151931116244,61017.92857142857,77926.4110411773,10.768452982810919,0.0914263793875072,0.12492807365257975,rural,grown
462,fairhaven,2015,5,4022,0.25095151931116244,61017.92857142857,77926.4110411773,10.768452982810919,0.0914263793875072,0.12492807365257975,rural,grown
463,fairhaven,2016,4,4022,0.25095151931116244,61017.92857142857,77926.4110411773,10.768452982810919,0.0914263793875072,0.12492807365257975,rural,grown
464,fairhaven,2017,3,4022,0.25095151931116244,61017.92857142857,77926.4110411773,10.768452982810919,0.0914263793875072,0.12492807365257975,rural,grown
465,fall river,2013,49,15767,0.18430588675363535,42534.76,52921.97816363313,27.451178962647894,0.2043867683267714,0.23609805997311795,urban,grown
466,fall river,2014,43,15767,0.18430588675363535,42534.76,52921.97816363313,27.451178962647894,0.2043867683267714,0.23609805997311795,urban,grown
467,fall river,2015,85,15767,0.18430588675363535,42534.76,52921.97816363313,27.451178962647894,0.2043867683267714,0.23609805997311795,urban,grown
468,fall river,2016,64,15767,0.18430588675363535,42534.76,52921.97816363313,27.451178962647894,0.2043867683267714,0.23609805997311795,urban,grown
469,fall river,2017,67,15767,0.18430588675363535,42534.76,52921.97816363313,27.451178962647894,0.2043867683267714,0.23609805997311795,urban,grown
470,falmouth,2013,14,10759,0.3504331965344277,71471.2,93642.8770682666,6.174856520464162,0.06321381142098273,0.14282868525896414,rural,shrunk
471,falmouth,2014,17,10759,0.3504331965344277,71471.2,93642.8770682666,6.174856520464162,0.06321381142098273,0.14282868525896414,rural,shrunk
472,falmouth,2015,18,10759,0.3504331965344277,71471.2,93642.8770682666,6.174856520464162,0.06321381142098273,0.14282868525896414,rural,shrunk
473,falmouth,2016,21,10759,0.3504331965344277,71471.2,93642.8770682666,6.174856520464162,0.06321381142098273,0.14282868525896414,rural,shrunk
474,falmouth,2017,9,10759,0.3504331965344277,71471.2,93642.8770682666,6.174856520464162,0.06321381142098273,0.14282868525896414,rural,shrunk
475,fitchburg,2013,8,6653,0.16360104264004327,54337.4,63333.75207768863,17.597162245527453,0.1794997421351212,0.17496132026817948,rural,grown
476,fitchburg,2014,10,6653,0.16360104264004327,54337.4,63333.75207768863,17.597162245527453,0.1794997421351212,0.17496132026817948,rural,grown
477,fitchburg,2015,11,6653,0.16360104264004327,54337.4,63333.75207768863,17.597162245527453,0.1794997421351212,0.17496132026817948,rural,grown
478,fitchburg,2016,16,6653,0.16360104264004327,54337.4,63333.75207768863,17.597162245527453,0.1794997421351212,0.17496132026817948,rural,grown
479,fitchburg,2017,11,6653,0.16360104264004327,54337.4,63333.75207768863,17.597162245527453,0.1794997421351212,0.17496132026817948,rural,grown
480,florida,2013,0,152,0.1862745098039216,58125.0,65415.0887573965,9.106239460370997,0.12990196078431376,0.12009803921568628,rural,uncertain
481,florida,2014,0,152,0.1862745098039216,58125.0,65415.0887573965,9.106239460370997,0.12990196078431376,0.12009803921568628,rural,uncertain
482,florida,2015,0,152,0.1862745098039216,58125.0,65415.0887573965,9.106239460370997,0.12990196078431376,0.12009803921568628,rural,uncertain
483,florida,2016,0,152,0.1862745098039216,58125.0,65415.0887573965,9.106239460370997,0.12990196078431376,0.12009803921568628,rural,uncertain
484,florida,2017,0,152,0.1862745098039216,58125.0,65415.0887573965,9.106239460370997,0.12990196078431376,0.12009803921568628,rural,uncertain
485,foxborough,2013,1,3193,0.18300091701054566,107066.72727272726,126019.55188899946,5.384986336601832,0.04877628403998621,0.0649775939331265,rural,grown
486,foxborough,2014,1,3193,0.18300091701054566,107066.72727272726,126019.55188899946,5.384986336601832,0.04877628403998621,0.0649775939331265,rural,grown
487,foxborough,2015,5,3193,0.18300091701054566,107066.72727272726,126019.55188899946,5.384986336601832,0.04877628403998621,0.0649775939331265,rural,grown
488,foxborough,2016,1,3193,0.18300091701054566,107066.72727272726,126019.55188899946,5.384986336601832,0.04877628403998621,0.0649775939331265,rural,grown
489,foxborough,2017,3,3193,0.18300091701054566,107066.72727272726,126019.55188899946,5.384986336601832,0.04877628403998621,0.0649775939331265,rural,grown
490,framingham,2013,13,11768,0.16520664869721474,87307.09302325582,101024.97182394905,10.334132243056537,0.1152448495149899,0.15070480321190985,urban,grown
491,framingham,2014,17,11768,0.16520664869721474,87307.09302325582,101024.97182394905,10.334132243056537,0.1152448495149899,0.15070480321190985,urban,grown
492,framingham,2015,20,11768,0.16520664869721474,87307.09302325582,101024.97182394905,10.334132243056537,0.1152448495149899,0.15070480321190985,urban,grown
493,framingham,2016,14,11768,0.16520664869721474,87307.09302325582,101024.97182394905,10.334132243056537,0.1152448495149899,0.15070480321190985,urban,grown
494,framingham,2017,25,11768,0.16520664869721474,87307.09302325582,101024.97182394905,10.334132243056537,0.1152448495149899,0.15070480321190985,urban,grown
495,franklin,2013,1,4386,0.1335444386931766,123984.23529411765,141481.81914252765,3.899919442733261,0.0434235368156073,0.054908747640025166,rural,grown
496,franklin,2014,1,4386,0.1335444386931766,123984.23529411765,141481.81914252765,3.899919442733261,0.0434235368156073,0.054908747640025166,rural,grown
497,franklin,2015,5,4386,0.1335444386931766,123984.23529411765,141481.81914252765,3.899919442733261,0.0434235368156073,0.054908747640025166,rural,grown
498,franklin,2016,1,4386,0.1335444386931766,123984.23529411765,141481.81914252765,3.899919442733261,0.0434235368156073,0.054908747640025166,rural,grown
499,franklin,2017,4,4386,0.1335444386931766,123984.23529411765,141481.81914252765,3.899919442733261,0.0434235368156073,0.054908747640025166,rural,grown
500,freetown,2013,0,1599,0.19327934243926026,89442.2,104000.070196529,11.08354011579818,0.0506548060291574,0.10649864096861872,rural,grown
501,freetown,2014,3,1599,0.19327934243926026,89442.2,104000.070196529,11.08354011579818,0.0506548060291574,0.10649864096861872,rural,grown
502,freetown,2015,0,1599,0.19327934243926026,89442.2,104000.070196529,11.08354011579818,0.0506548060291574,0.10649864096861872,rural,grown
503,freetown,2016,3,1599,0.19327934243926026,89442.2,104000.070196529,11.08354011579818,0.0506548060291574,0.10649864096861872,rural,grown
504,freetown,2017,1,1599,0.19327934243926026,89442.2,104000.070196529,11.08354011579818,0.0506548060291574,0.10649864096861872,rural,grown
505,gardner,2013,5,3514,0.171448087431694,52498.76923076923,64262.281975335674,12.272350993377485,0.1665202336038038,0.1702930383999173,rural,grown
506,gardner,2014,7,3514,0.171448087431694,52498.76923076923,64262.281975335674,12.272350993377485,0.1665202336038038,0.1702930383999173,rural,grown
507,gardner,2015,10,3514,0.171448087431694,52498.76923076923,64262.281975335674,12.272350993377485,0.1665202336038038,0.1702930383999173,rural,grown
508,gardner,2016,9,3514,0.171448087431694,52498.76923076923,64262.281975335674,12.272350993377485,0.1665202336038038,0.1702930383999173,rural,grown
509,gardner,2017,23,3514,0.171448087431694,52498.76923076923,64262.281975335674,12.272350993377485,0.1665202336038038,0.1702930383999173,rural,grown
510,georgetown,2013,0,1521,0.17750029174932894,111417.6,120730.72919333875,2.378199834847233,0.03410816493400304,0.05011096834481953,rural,grown
511,georgetown,2014,1,1521,0.17750029174932894,111417.6,120730.72919333875,2.378199834847233,0.03410816493400304,0.05011096834481953,rural,grown
512,georgetown,2015,1,1521,0.17750029174932894,111417.6,120730.72919333875,2.378199834847233,0.03410816493400304,0.05011096834481953,rural,grown
513,georgetown,2016,1,1521,0.17750029174932894,111417.6,120730.72919333875,2.378199834847233,0.03410816493400304,0.05011096834481953,rural,grown
514,georgetown,2017,1,1521,0.17750029174932894,111417.6,120730.72919333875,2.378199834847233,0.03410816493400304,0.05011096834481953,rural,grown
515,gill,2013,1,683,0.2692156089869925,59096.0,68083.74721906155,3.3983008495752123,0.07385466034755134,0.16350710900473933,rural,grown
516,gill,2014,0,683,0.2692156089869925,59096.0,68083.74721906155,3.3983008495752123,0.07385466034755134,0.16350710900473933,rural,grown
517,gill,2015,0,683,0.2692156089869925,59096.0,68083.74721906155,3.3983008495752123,0.07385466034755134,0.16350710900473933,rural,grown
518,gill,2016,0,683,0.2692156089869925,59096.0,68083.74721906155,3.3983008495752123,0.07385466034755134,0.16350710900473933,rural,grown
519,gill,2017,0,683,0.2692156089869925,59096.0,68083.74721906155,3.3983008495752123,0.07385466034755134,0.16350710900473933,rural,grown
520,gloucester,2013,3,7011,0.2348114408198808,69165.40909090909,88672.66177444227,9.090509086109032,0.08465590599040994,0.1535422435334639,rural,grown
521,gloucester,2014,11,7011,0.2348114408198808,69165.40909090909,88672.66177444227,9.090509086109032,0.08465590599040994,0.1535422435334639,rural,grown
522,gloucester,2015,9,7011,0.2348114408198808,69165.40909090909,88672.66177444227,9.090509086109032,0.08465590599040994,0.1535422435334639,rural,grown
523,gloucester,2016,17,7011,0.2348114408198808,69165.40909090909,88672.66177444227,9.090509086109032,0.08465590599040994,0.1535422435334639,rural,grown
524,gloucester,2017,16,7011,0.2348114408198808,69165.40909090909,88672.66177444227,9.090509086109032,0.08465590599040994,0.1535422435334639,rural,grown
525,goshen,2013,1,208,0.1897810218978102,79519.0,87147.32142857139,4.034229828850855,0.02372262773722628,0.09215328467153283,rural,uncertain
526,goshen,2014,0,208,0.1897810218978102,79519.0,87147.32142857139,4.034229828850855,0.02372262773722628,0.09215328467153283,rural,uncertain
527,goshen,2015,0,208,0.1897810218978102,79519.0,87147.32142857139,4.034229828850855,0.02372262773722628,0.09215328467153283,rural,uncertain
528,goshen,2016,0,208,0.1897810218978102,79519.0,87147.32142857139,4.034229828850855,0.02372262773722628,0.09215328467153283,rural,uncertain
529,goshen,2017,0,208,0.1897810218978102,79519.0,87147.32142857139,4.034229828850855,0.02372262773722628,0.09215328467153283,rural,uncertain
530,gosnold,2013,0,15,0.4411764705882353,,130011.111111111,0.0,0.05882352941176471,0.0,rural,uncertain
531,gosnold,2014,0,15,0.4411764705882353,,130011.111111111,0.0,0.05882352941176471,0.0,rural,uncertain
532,gosnold,2015,0,15,0.4411764705882353,,130011.111111111,0.0,0.05882352941176471,0.0,rural,uncertain
533,gosnold,2016,0,15,0.4411764705882353,,130011.111111111,0.0,0.05882352941176471,0.0,rural,uncertain
534,gosnold,2017,0,15,0.4411764705882353,,130011.111111111,0.0,0.05882352941176471,0.0,rural,uncertain
535,grafton,2013,1,2868,0.15488470054544473,97829.4,119230.12450701994,4.122442701122904,0.057493750679274,0.06368872948592544,rural,grown
